Invoice,ProductID,Product,Description,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Encoded_Category,Recency,Prod_cluster,text_features,product_features
442786,6178,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,6,00:00.0,35.5,71304,28,1,93.83,2,1,Office,4,213.0,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 35.5 A multi-section organizer that keeps workspace essentials neatly arranged. 2
150612,7980,Storage Box,A sturdy plastic storage box ideal for organizing household items.,3,00:00.0,115.98,21962,35,1,122.61,1,1,Storage,5,347.94,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 1 115.98 A sturdy plastic storage box ideal for organizing household items. 1
910006,2229,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,6,00:00.0,41.69,43302,18,1,94.29,2,3,Office,4,250.14,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 3 41.69 A multi-section organizer that keeps workspace essentials neatly arranged. 2
909956,5585,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",9,00:00.0,130.51,95382,52,0,221.76,2,0,Home Decor,1,1174.59,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 130.51 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
300244,9467,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,1,00:00.0,19.91,14011,52,1,31.56,2,3,Electronics,0,19.91,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 19.91 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
897348,3740,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,6,00:00.0,23.26,29782,48,0,41.52,1,1,Kitchen,2,139.56,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 23.26 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
104809,3289,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",9,00:00.0,146.98,77691,45,1,247.52,0,0,Home Decor,1,1322.82,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 146.98 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
263273,2239,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,4,00:00.0,102.71,49725,56,0,273.67,1,0,Kitchen,2,410.84,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 102.71 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
808690,6370,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",2,00:00.0,127.8,19196,18,1,198.04,1,1,Home Decor,1,255.6,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 1 127.8 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
244528,1125,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,4,00:00.0,52.03,53459,42,0,128.32,0,0,Office,4,208.12,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 52.03 A multi-section organizer that keeps workspace essentials neatly arranged. 0
606964,8473,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,1,00:00.0,103.09,97245,55,1,122.48,2,0,Electronics,0,103.09,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 103.09 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
549613,6342,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,3,00:00.0,91.17,88863,37,0,264.65,1,1,Electronics,0,273.51,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 91.17 A portable Bluetooth speaker with clear sound and deep bass. 1
138765,8351,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,9,00:00.0,92.46,42769,20,0,207.54,0,0,Lighting / Decor,3,832.14,1,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 92.46 A warm ambient lamp with soft diffused lighting for home décor. 0
931538,7638,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",5,00:00.0,103.97,34700,19,0,250.93,0,0,Office,4,519.85,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 103.97 A premium ruled notebook for writing, journaling, or office notes. 0"
416076,7570,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,88.43,90356,35,1,141.14,1,3,Electronics,0,530.58,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 88.43 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
943523,4249,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,3,00:00.0,67.21,86427,27,1,122.6,2,0,Electronics,0,201.63,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 67.21 A portable Bluetooth speaker with clear sound and deep bass. 2
646237,8595,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,5,00:00.0,45.01,15269,22,1,65.15,1,1,Kitchen,2,225.04999999999998,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 1 45.01 A durable ceramic mug with a smooth matte finish for hot beverages. 1
301152,7294,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",8,00:00.0,116.44,53880,26,0,333.61,1,0,Home Decor,1,931.52,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 116.44 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
399888,7527,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,6,00:00.0,37.81,18320,19,0,74.72,2,0,Kitchen,2,226.86,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 37.81 A durable ceramic mug with a smooth matte finish for hot beverages. 2
800903,6757,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,4,00:00.0,105.39,59589,51,1,238.28,1,0,Electronics,0,421.56,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 105.39 A portable Bluetooth speaker with clear sound and deep bass. 1
994751,2969,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,2,00:00.0,38.83,86276,55,0,95.85,0,2,Electronics,0,77.66,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 2 38.83 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
192193,1891,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",9,00:00.0,95.67,45897,48,1,166.68,0,0,Home Decor,1,861.03,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 95.67 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
136187,5470,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",1,00:00.0,113.33,68565,27,1,276.55,1,0,Office,4,113.33,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 113.33 A premium ruled notebook for writing, journaling, or office notes. 1"
605950,8175,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,36.71,40930,29,1,86.34,0,0,Office,4,36.71,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 36.71 A multi-section organizer that keeps workspace essentials neatly arranged. 0
238311,9320,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",4,00:00.0,13.69,67233,53,0,33.01,0,0,Home Decor,1,54.76,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 13.69 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
900921,7812,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",7,00:00.0,23.99,92821,38,0,47.46,2,0,Home Decor,1,167.92999999999998,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 23.99 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
608153,8519,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,1,00:00.0,92.87,24380,23,0,164.0,0,0,Electronics,0,92.87,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 92.87 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
289089,5612,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,9,00:00.0,128.17,86896,20,1,185.1,2,3,Electronics,0,1153.53,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 128.17 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
686165,2198,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,4,00:00.0,11.52,80934,27,0,30.52,2,0,Electronics,0,46.08,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 11.52 A portable Bluetooth speaker with clear sound and deep bass. 2
536341,6238,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,3,00:00.0,111.45,65830,22,0,247.05,1,1,Lighting / Decor,3,334.35,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 1 111.45 A flexible RGB LED strip with multiple color modes for room decoration. 1
412066,7089,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",1,00:00.0,54.49,15529,43,0,102.92,1,3,Home Decor,1,54.49,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 3 54.49 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
718362,7257,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,4,00:00.0,74.39,92987,38,0,214.84,0,0,Lighting / Decor,3,297.56,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 74.39 A warm ambient lamp with soft diffused lighting for home décor. 0
787409,8705,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",9,00:00.0,139.68,59178,43,1,153.04,2,0,Home Decor,1,1257.1200000000001,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 139.68 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
661419,4719,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,6,00:00.0,53.14,16937,55,1,143.5,2,1,Electronics,0,318.84000000000003,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 53.14 A portable Bluetooth speaker with clear sound and deep bass. 2
740053,1302,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,6,00:00.0,72.47,49886,43,0,217.06,2,1,Kitchen,2,434.82,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 72.47 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
960395,1986,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,1,00:00.0,6.98,59699,25,0,19.36,0,0,Kitchen,2,6.98,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 6.98 A durable ceramic mug with a smooth matte finish for hot beverages. 0
731172,5440,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,2,00:00.0,16.83,86396,22,1,44.11,2,2,Office,4,33.66,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 2 16.83 A multi-section organizer that keeps workspace essentials neatly arranged. 2
225917,5909,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,6,00:00.0,42.5,35279,32,0,74.32,0,0,Lighting / Decor,3,255.0,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 42.5 A flexible RGB LED strip with multiple color modes for room decoration. 0
910717,4072,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",2,00:00.0,9.04,48106,33,1,13.22,1,0,Office,4,18.08,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 9.04 A premium ruled notebook for writing, journaling, or office notes. 1"
399770,4124,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,96.55,89737,18,1,238.45,1,0,Office,4,289.65,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 96.55 A premium ruled notebook for writing, journaling, or office notes. 1"
798168,9125,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",4,00:00.0,66.83,50544,33,0,107.54,0,2,Office,4,267.32,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 2 66.83 A premium ruled notebook for writing, journaling, or office notes. 0"
581680,4291,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,5,00:00.0,84.48,18997,54,1,114.22,1,3,Electronics,0,422.40000000000003,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 84.48 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
381342,5033,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",9,00:00.0,30.32,95711,20,1,78.01,2,1,Office,4,272.88,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 1 30.32 A premium ruled notebook for writing, journaling, or office notes. 2"
639542,6105,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,4,00:00.0,47.91,50860,48,0,77.86,2,0,Office,4,191.64,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 47.91 A multi-section organizer that keeps workspace essentials neatly arranged. 2
144238,1703,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,9,00:00.0,101.25,13225,30,0,286.42,2,0,Kitchen,2,911.25,1,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 101.25 A durable ceramic mug with a smooth matte finish for hot beverages. 2
101252,9133,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,144.97,69470,33,0,388.7,1,0,Office,4,434.90999999999997,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 144.97 A premium ruled notebook for writing, journaling, or office notes. 1"
926196,1574,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",8,00:00.0,12.31,73656,38,0,33.18,2,1,Home Decor,1,98.48,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 1 12.31 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 2"
964141,6704,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",1,00:00.0,134.11,61880,19,1,341.06,0,0,Home Decor,1,134.11,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 134.11 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 0"
585450,8848,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,9,00:00.0,88.65,71078,44,1,244.83,1,0,Electronics,0,797.85,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 88.65 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
415826,6208,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,86.77,98646,55,1,226.6,0,0,Office,4,780.93,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 86.77 A multi-section organizer that keeps workspace essentials neatly arranged. 0
421638,7924,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,2,00:00.0,77.54,86290,43,0,170.98,1,1,Kitchen,2,155.08,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 1 77.54 A durable ceramic mug with a smooth matte finish for hot beverages. 1
705605,4828,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,4,00:00.0,15.06,66633,55,0,23.97,1,0,Lighting / Decor,3,60.24,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 15.06 A flexible RGB LED strip with multiple color modes for room decoration. 1
427359,4230,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,8,00:00.0,18.03,36655,42,1,50.06,1,0,Electronics,0,144.24,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 18.03 A portable Bluetooth speaker with clear sound and deep bass. 1
702875,1488,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,7,00:00.0,92.13,53601,28,0,247.02,1,0,Kitchen,2,644.91,1,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 92.13 A durable ceramic mug with a smooth matte finish for hot beverages. 1
106949,8114,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,1,00:00.0,54.44,13114,25,1,105.93,2,2,Electronics,0,54.44,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 2 54.44 A portable Bluetooth speaker with clear sound and deep bass. 2
863185,4173,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,5,00:00.0,138.0,36502,25,0,148.79,1,1,Kitchen,2,690.0,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 138.0 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
417537,2667,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,7,00:00.0,63.96,59768,50,1,145.64,2,1,Electronics,0,447.72,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 63.96 A portable Bluetooth speaker with clear sound and deep bass. 2
828913,5114,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,4,00:00.0,25.78,58128,24,1,28.39,2,0,Lighting / Decor,3,103.12,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 25.78 A warm ambient lamp with soft diffused lighting for home décor. 2
762301,4553,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",1,00:00.0,108.63,30028,55,0,309.87,1,0,Home Decor,1,108.63,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 108.63 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
650222,8761,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,47.54,65565,38,0,138.97,2,2,Office,4,427.86,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 2 47.54 A multi-section organizer that keeps workspace essentials neatly arranged. 2
880722,2000,Storage Box,A sturdy plastic storage box ideal for organizing household items.,5,00:00.0,81.19,93123,25,0,111.96,0,0,Storage,5,405.95,1,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 0 81.19 A sturdy plastic storage box ideal for organizing household items. 0
555102,2388,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,2,00:00.0,106.19,45333,38,0,249.84,2,0,Electronics,0,212.38,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 106.19 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
437889,6450,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,8,00:00.0,135.54,13174,37,1,160.55,1,0,Lighting / Decor,3,1084.32,1,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 135.54 A warm ambient lamp with soft diffused lighting for home décor. 1
576467,4712,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,2,00:00.0,119.87,45398,25,1,294.76,2,2,Electronics,0,239.74,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 2 119.87 A portable Bluetooth speaker with clear sound and deep bass. 2
456600,2367,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",3,00:00.0,103.07,45929,48,1,174.66,2,0,Office,4,309.21,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 103.07 A premium ruled notebook for writing, journaling, or office notes. 2"
415557,9189,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,103.55,14321,46,1,244.6,2,3,Office,4,103.55,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 3 103.55 A multi-section organizer that keeps workspace essentials neatly arranged. 2
983671,1454,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,2,00:00.0,142.16,65421,26,0,248.18,2,1,Lighting / Decor,3,284.32,0,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 1 142.16 A warm ambient lamp with soft diffused lighting for home décor. 2
404462,3772,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,7,00:00.0,47.89,82635,32,0,61.83,1,0,Electronics,0,335.23,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 47.89 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
350875,4726,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",2,00:00.0,5.16,33760,47,0,9.35,1,0,Home Decor,1,10.32,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 5.16 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
563389,8232,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,6,00:00.0,44.43,21360,43,1,54.44,1,2,Office,4,266.58,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 2 44.43 A multi-section organizer that keeps workspace essentials neatly arranged. 1
170390,5806,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,3,00:00.0,36.59,20313,27,0,78.81,1,2,Electronics,0,109.77000000000001,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 2 36.59 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
807689,3190,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,4,00:00.0,100.97,95998,46,1,109.24,0,1,Kitchen,2,403.88,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 1 100.97 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
353490,3875,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,8,00:00.0,96.89,15801,33,0,199.07,2,3,Kitchen,2,775.12,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 3 96.89 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
999685,74668,Color-Changing Aroma Lamp,A fragrance lamp that shifts between soothing colors while diffusing aroma.,2,33:49.5,45.20935168,28690,59,0,28.24,2,0,Lighting / Decor,3,90.41870336,0,Color-Changing Aroma Lamp A fragrance lamp that shifts between soothing colors while diffusing aroma. Lighting / Decor,Color-Changing Aroma Lamp Lighting / Decor 0 45.20935168 A fragrance lamp that shifts between soothing colors while diffusing aroma. 2
999686,74442,Digital Kitchen Scale,A precision stainless-steel scale ideal for accurate ingredient measurement.,1,13:17.3,48.7485297,38756,32,0,91.02,0,0,Kitchen,2,48.7485297,0,Digital Kitchen Scale A precision stainless-steel scale ideal for accurate ingredient measurement. Kitchen,Digital Kitchen Scale Kitchen 0 48.7485297 A precision stainless-steel scale ideal for accurate ingredient measurement. 0
999687,60712,Solar Garden Fairy Lights,Solar-powered LED lights perfect for garden and balcony ambience.,1,47:31.0,8.153943812,36957,29,1,268.71,2,1,Lighting / Decor,3,8.153943812,0,Solar Garden Fairy Lights Solar-powered LED lights perfect for garden and balcony ambience. Lighting / Decor,Solar Garden Fairy Lights Lighting / Decor 1 8.153943812 Solar-powered LED lights perfect for garden and balcony ambience. 2
999688,97379,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",4,43:29.4,48.2644131,81916,47,0,79.62,0,3,Electronics,0,193.0576524,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 3 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 0"
999689,31522,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",1,46:42.7,48.2644131,81042,21,1,30.85,2,2,Electronics,0,48.2644131,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 2 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999690,84485,Digital Kitchen Scale,A precision stainless-steel scale ideal for accurate ingredient measurement.,2,10:28.2,48.7485297,73772,18,1,74.51,0,0,Kitchen,2,97.4970594,0,Digital Kitchen Scale A precision stainless-steel scale ideal for accurate ingredient measurement. Kitchen,Digital Kitchen Scale Kitchen 0 48.7485297 A precision stainless-steel scale ideal for accurate ingredient measurement. 0
999691,84069,Digital Kitchen Scale,A precision stainless-steel scale ideal for accurate ingredient measurement.,1,16:54.8,48.7485297,83779,55,0,193.6,0,0,Kitchen,2,48.7485297,0,Digital Kitchen Scale A precision stainless-steel scale ideal for accurate ingredient measurement. Kitchen,Digital Kitchen Scale Kitchen 0 48.7485297 A precision stainless-steel scale ideal for accurate ingredient measurement. 0
999692,47301,Under-Bed Storage Bag,A large zippered bag for storing linens or clothes under the bed.,1,04:49.9,48.36350691,26626,59,0,198.28,1,1,Storage,5,48.36350691,0,Under-Bed Storage Bag A large zippered bag for storing linens or clothes under the bed. Storage,Under-Bed Storage Bag Storage 1 48.36350691 A large zippered bag for storing linens or clothes under the bed. 1
999693,56553,Geometric Wall Shelf,A hexagonal metal-and-wood shelf ideal for displaying décor items.,2,07:14.9,15.50694741,17349,49,1,61.19,2,0,Home Decor,1,31.01389482,0,Geometric Wall Shelf A hexagonal metal-and-wood shelf ideal for displaying décor items. Home Decor,Geometric Wall Shelf Home Decor 0 15.50694741 A hexagonal metal-and-wood shelf ideal for displaying décor items. 2
